"Year" "Month" "County" "Pollutant" "P_Mean" "Count"
"2012" "4" "Sacramento" "PM10 Total 0-10um STP" 14.1081081081081 65
"2012" "5" "Sacramento" "PM10 Total 0-10um STP" 18.4901960784314 37
"2012" "6" "Sacramento" "PM10 Total 0-10um STP" 19.3809523809524 37
"2012" "7" "Sacramento" "PM10 Total 0-10um STP" 15.1875 33
"2012" "8" "Sacramento" "PM10 Total 0-10um STP" 20.0833333333333 38
"2012" "9" "Sacramento" "PM10 Total 0-10um STP" 23.390625 47
"2012" "10" "Sacramento" "PM10 Total 0-10um STP" 19.1212121212121 38
"2012" "11" "Sacramento" "PM10 Total 0-10um STP" 14.875 42
"2012" "12" "Sacramento" "PM10 Total 0-10um STP" 8.92307692307692 46
"2013" "1" "Sacramento" "PM10 Total 0-10um STP" 17.9090909090909 78
"2013" "2" "Sacramento" "PM10 Total 0-10um STP" 15.9516129032258 65
"2013" "3" "Sacramento" "PM10 Total 0-10um STP" 13.5757575757576 73
"2013" "4" "Sacramento" "PM10 Total 0-10um STP" 20.1451612903226 51
"2013" "5" "Sacramento" "PM10 Total 0-10um STP" 21.6808510638298 56
"2013" "6" "Sacramento" "PM10 Total 0-10um STP" 16.1578947368421 47
"2013" "7" "Sacramento" "PM10 Total 0-10um STP" 18.7083333333333 39
"2013" "8" "Sacramento" "PM10 Total 0-10um STP" 16.7078651685393 37
"2013" "9" "Sacramento" "PM10 Total 0-10um STP" 16.593023255814 41
"2013" "10" "Sacramento" "PM10 Total 0-10um STP" 29.0379746835443 55
"2013" "11" "Sacramento" "PM10 Total 0-10um STP" 33.2666666666667 44
"2013" "12" "Sacramento" "PM10 Total 0-10um STP" 26.1547619047619 55
"2014" "1" "Sacramento" "PM10 Total 0-10um STP" 24.4166666666667 65
"2014" "2" "Sacramento" "PM10 Total 0-10um STP" 9.92941176470588 52
"2014" "3" "Sacramento" "PM10 Total 0-10um STP" 11.1195652173913 48
"2014" "4" "Sacramento" "PM10 Total 0-10um STP" 13.9777777777778 60
"2014" "5" "Sacramento" "PM10 Total 0-10um STP" 16.1 57
"2014" "6" "Sacramento" "PM10 Total 0-10um STP" 17.6071428571429 50
"2014" "7" "Sacramento" "PM10 Total 0-10um STP" 13.7282608695652 38
"2014" "8" "Sacramento" "PM10 Total 0-10um STP" 15.6847826086957 51
"2014" "9" "Sacramento" "PM10 Total 0-10um STP" 17.3707865168539 35
"2014" "10" "Sacramento" "PM10 Total 0-10um STP" 19.5054945054945 61
"2014" "11" "Sacramento" "PM10 Total 0-10um STP" 15.4605263157895 45
"2014" "12" "Sacramento" "PM10 Total 0-10um STP" 9 43
"2015" "1" "Sacramento" "PM10 Total 0-10um STP" 20.8390804597701 77
"2015" "2" "Sacramento" "PM10 Total 0-10um STP" 14.7105263157895 61
"2015" "3" "Sacramento" "PM10 Total 0-10um STP" 13.6593406593407 69
"2015" "4" "Sacramento" "PM10 Total 0-10um STP" 13.3974358974359 54
"2015" "5" "Sacramento" "PM10 Total 0-10um STP" 12.974358974359 61
"2015" "6" "Sacramento" "PM10 Total 0-10um STP" 17.3571428571429 49
"2015" "7" "Sacramento" "PM10 Total 0-10um STP" 14.2298850574713 48
"2015" "8" "Sacramento" "PM10 Total 0-10um STP" 17.2988505747126 33
"2015" "9" "Sacramento" "PM10 Total 0-10um STP" 20.6896551724138 36
"2015" "10" "Sacramento" "PM10 Total 0-10um STP" 25.2717391304348 36
"2015" "11" "Sacramento" "PM10 Total 0-10um STP" 13.314606741573 48
"2015" "12" "Sacramento" "PM10 Total 0-10um STP" 10.1022727272727 59
"2016" "1" "Sacramento" "PM10 Total 0-10um STP" 8.72527472527472 58
"2016" "2" "Sacramento" "PM10 Total 0-10um STP" 13.4691358024691 60
"2016" "3" "Sacramento" "PM10 Total 0-10um STP" 9.28125 73
"2016" "4" "Sacramento" "PM10 Total 0-10um STP" 13.5119047619048 62
"2016" "5" "Sacramento" "PM10 Total 0-10um STP" 14.2444444444444 35
"2016" "6" "Sacramento" "PM10 Total 0-10um STP" 16.0674157303371 32
"2016" "7" "Sacramento" "PM10 Total 0-10um STP" 14.561797752809 41
"2016" "8" "Sacramento" "PM10 Total 0-10um STP" 15.6091954022988 34
"2016" "9" "Sacramento" "PM10 Total 0-10um STP" 23.8735632183908 50
"2016" "10" "Sacramento" "PM10 Total 0-10um STP" 14.4044943820225 38
"2016" "11" "Sacramento" "PM10 Total 0-10um STP" 14.3214285714286 44
"2016" "12" "Sacramento" "PM10 Total 0-10um STP" 14.1609195402299 52
"2017" "1" "Sacramento" "PM10 Total 0-10um STP" 8.81818181818182 75
"2017" "2" "Sacramento" "PM10 Total 0-10um STP" 6.67123287671233 54
"2017" "3" "Sacramento" "PM10 Total 0-10um STP" 10.855421686747 48
"2017" "4" "Sacramento" "PM10 Total 0-10um STP" 8.36904761904762 56
"2017" "5" "Sacramento" "PM10 Total 0-10um STP" 14.1279069767442 52
"2017" "6" "Sacramento" "PM10 Total 0-10um STP" 18.3265306122449 52
"2017" "7" "Sacramento" "PM10 Total 0-10um STP" 22.72 51
"2017" "8" "Sacramento" "PM10 Total 0-10um STP" 27.609756097561 30
"2017" "9" "Sacramento" "PM10 Total 0-10um STP" 30.8095238095238 36
"2017" "10" "Sacramento" "PM10 Total 0-10um STP" 46.2941176470588 40
"2017" "11" "Sacramento" "PM10 Total 0-10um STP" 18.9791666666667 44
"2017" "12" "Sacramento" "PM10 Total 0-10um STP" 32.1372549019608 62
"2018" "1" "Sacramento" "PM10 Total 0-10um STP" 19.4893617021277 73
"2018" "2" "Sacramento" "PM10 Total 0-10um STP" 18.9787234042553 55
"2018" "3" "Sacramento" "PM10 Total 0-10um STP" 11.64 69
"2018" "4" "Sacramento" "PM10 Total 0-10um STP" 17.9183673469388 46
"2018" "5" "Sacramento" "PM10 Total 0-10um STP" 20.921568627451 45
"2018" "6" "Sacramento" "PM10 Total 0-10um STP" 22.1590909090909 48
"2018" "7" "Sacramento" "PM10 Total 0-10um STP" 25.2083333333333 37
"2018" "8" "Sacramento" "PM10 Total 0-10um STP" 31.0196078431373 37
"2018" "9" "Sacramento" "PM10 Total 0-10um STP" 25.36 45
"2018" "10" "Sacramento" "PM10 Total 0-10um STP" 29.3921568627451 37
"2018" "11" "Sacramento" "PM10 Total 0-10um STP" 85.3333333333333 48
"2018" "12" "Sacramento" "PM10 Total 0-10um STP" 14.7450980392157 57
"2004" "1" "Alameda" "PM10 Total 0-10um STP" 19.3 46
"2004" "2" "Alameda" "PM10 Total 0-10um STP" 13.3 37
"2004" "3" "Alameda" "PM10 Total 0-10um STP" 16 51
"2004" "4" "Alameda" "PM10 Total 0-10um STP" 21.2 46
"2004" "5" "Alameda" "PM10 Total 0-10um STP" 16.2 38
"2004" "6" "Alameda" "PM10 Total 0-10um STP" 18 31
"2004" "7" "Alameda" "PM10 Total 0-10um STP" 17.3 25
"2004" "8" "Alameda" "PM10 Total 0-10um STP" 14.8333333333333 30
"2004" "9" "Alameda" "PM10 Total 0-10um STP" 19.4 34
"2004" "10" "Alameda" "PM10 Total 0-10um STP" 20.7 36
"2004" "11" "Alameda" "PM10 Total 0-10um STP" 23.3 29
"2004" "12" "Alameda" "PM10 Total 0-10um STP" 21.7 37
"2005" "1" "Alameda" "PM10 Total 0-10um STP" 13.8 56
"2005" "2" "Alameda" "PM10 Total 0-10um STP" 15.4 45
"2005" "3" "Alameda" "PM10 Total 0-10um STP" 18.8 35
"2005" "4" "Alameda" "PM10 Total 0-10um STP" 13.5 38
"2005" "5" "Alameda" "PM10 Total 0-10um STP" 14.2 37
"2005" "6" "Alameda" "PM10 Total 0-10um STP" 14.2 43
"2005" "7" "Alameda" "PM10 Total 0-10um STP" 19.4 33
"2005" "8" "Alameda" "PM10 Total 0-10um STP" 17.6 28
"2005" "9" "Alameda" "PM10 Total 0-10um STP" 22.8 26
"2005" "10" "Alameda" "PM10 Total 0-10um STP" 18.75 33
"2005" "11" "Alameda" "PM10 Total 0-10um STP" 24.9 33
"2005" "12" "Alameda" "PM10 Total 0-10um STP" 15.9 49
"2006" "1" "Alameda" "PM10 Total 0-10um STP" 16.7 49
"2006" "2" "Alameda" "PM10 Total 0-10um STP" 18.8 40
"2006" "3" "Alameda" "PM10 Total 0-10um STP" 9.6 58
"2006" "4" "Alameda" "PM10 Total 0-10um STP" 10.5 38
"2006" "5" "Alameda" "PM10 Total 0-10um STP" 19.8 32
"2006" "6" "Alameda" "PM10 Total 0-10um STP" 20.3 31
"2006" "7" "Alameda" "PM10 Total 0-10um STP" 19.6 30
"2006" "8" "Alameda" "PM10 Total 0-10um STP" 21.3 25
"2006" "9" "Alameda" "PM10 Total 0-10um STP" 24.9 29
"2006" "10" "Alameda" "PM10 Total 0-10um STP" 23.8 29
"2006" "11" "Alameda" "PM10 Total 0-10um STP" 20.0769230769231 30
"2006" "12" "Alameda" "PM10 Total 0-10um STP" 32.4285714285714 34
"2007" "1" "Alameda" "PM10 Total 0-10um STP" 27.2 47
"2007" "2" "Alameda" "PM10 Total 0-10um STP" 20.75 37
"2007" "3" "Alameda" "PM10 Total 0-10um STP" 13.8333333333333 38
"2007" "4" "Alameda" "PM10 Total 0-10um STP" 14.5 47
"2007" "5" "Alameda" "PM10 Total 0-10um STP" 17.9 37
"2007" "6" "Alameda" "PM10 Total 0-10um STP" 18.4 30
"2007" "7" "Alameda" "PM10 Total 0-10um STP" 14.3 29
"2007" "8" "Alameda" "PM10 Total 0-10um STP" 20.7 27
"2007" "9" "Alameda" "PM10 Total 0-10um STP" 18.7 23
"2007" "10" "Alameda" "PM10 Total 0-10um STP" 18.6 34
"2007" "11" "Alameda" "PM10 Total 0-10um STP" 25.9 40
"2007" "12" "Alameda" "PM10 Total 0-10um STP" 16.3846153846154 22
"2008" "1" "Alameda" "PM10 Total 0-10um STP" 16.1666666666667 39
"2008" "2" "Alameda" "PM10 Total 0-10um STP" 19.75 60
"2008" "3" "Alameda" "PM10 Total 0-10um STP" 13.6111111111111 47
"2008" "4" "Alameda" "PM10 Total 0-10um STP" 18.3333333333333 51
"2008" "5" "Alameda" "PM10 Total 0-10um STP" 21.3333333333333 42
"2008" "6" "Alameda" "PM10 Total 0-10um STP" 25.9333333333333 34
"2008" "7" "Alameda" "PM10 Total 0-10um STP" 24.8 28
"2008" "8" "Alameda" "PM10 Total 0-10um STP" 21.6 29
"2008" "9" "Alameda" "PM10 Total 0-10um STP" 21 23
"2008" "10" "Alameda" "PM10 Total 0-10um STP" 26.6 32
"2008" "11" "Alameda" "PM10 Total 0-10um STP" 20 26
"2008" "12" "Alameda" "PM10 Total 0-10um STP" 17.8 47
"2009" "1" "Alameda" "PM10 Total 0-10um STP" 23.8333333333333 44
"2009" "2" "Alameda" "PM10 Total 0-10um STP" 10.75 37
"2009" "3" "Alameda" "PM10 Total 0-10um STP" 14.8 29
"2009" "4" "Alameda" "PM10 Total 0-10um STP" 14.4 40
"2009" "5" "Alameda" "PM10 Total 0-10um STP" 18.8333333333333 37
"2009" "6" "Alameda" "PM10 Total 0-10um STP" 19.4 30
"2009" "7" "Alameda" "PM10 Total 0-10um STP" 12 45
"2009" "8" "Alameda" "PM10 Total 0-10um STP" 19.4 36
"2009" "9" "Alameda" "PM10 Total 0-10um STP" 17.8 25
"2009" "10" "Alameda" "PM10 Total 0-10um STP" 15.8 36
"2009" "11" "Alameda" "PM10 Total 0-10um STP" 19 34
"2009" "12" "Alameda" "PM10 Total 0-10um STP" 17 37
"2010" "1" "Alameda" "PM10 Total 0-10um STP" 18.4 41
"2010" "2" "Alameda" "PM10 Total 0-10um STP" 18.8 30
"2010" "3" "Alameda" "PM10 Total 0-10um STP" 17.4 43
"2010" "4" "Alameda" "PM10 Total 0-10um STP" 17.3333333333333 33
"2010" "5" "Alameda" "PM10 Total 0-10um STP" 18.6 39
"2010" "6" "Alameda" "PM10 Total 0-10um STP" 20.4 25
"2010" "7" "Alameda" "PM10 Total 0-10um STP" 26.1666666666667 27
"2010" "8" "Alameda" "PM10 Total 0-10um STP" 15 36
"2010" "9" "Alameda" "PM10 Total 0-10um STP" 20.8 29
"2010" "10" "Alameda" "PM10 Total 0-10um STP" 23.8 35
"2010" "11" "Alameda" "PM10 Total 0-10um STP" 20.6 30
"2010" "12" "Alameda" "PM10 Total 0-10um STP" 18.6 33
"2004" "1" "Santa Clara" "PM10 Total 0-10um STP" 27.5 44
"2004" "2" "Santa Clara" "PM10 Total 0-10um STP" 12.9 47
"2004" "3" "Santa Clara" "PM10 Total 0-10um STP" 23.4 40
"2004" "4" "Santa Clara" "PM10 Total 0-10um STP" 27.6 43
"2004" "5" "Santa Clara" "PM10 Total 0-10um STP" 19.8 28
"2004" "6" "Santa Clara" "PM10 Total 0-10um STP" 20.2 30
"2004" "7" "Santa Clara" "PM10 Total 0-10um STP" 18.5555555555556 19
"2004" "8" "Santa Clara" "PM10 Total 0-10um STP" 16.4615384615385 46
"2004" "9" "Santa Clara" "PM10 Total 0-10um STP" 20.9 28
"2004" "10" "Santa Clara" "PM10 Total 0-10um STP" 23.6 40
"2004" "11" "Santa Clara" "PM10 Total 0-10um STP" 36 29
"2004" "12" "Santa Clara" "PM10 Total 0-10um STP" 33.7 44
"2005" "1" "Santa Clara" "PM10 Total 0-10um STP" 29.5 44
"2005" "2" "Santa Clara" "PM10 Total 0-10um STP" 17.5 46
"2005" "3" "Santa Clara" "PM10 Total 0-10um STP" 20.3 47
"2005" "4" "Santa Clara" "PM10 Total 0-10um STP" 16.5 42
"2005" "5" "Santa Clara" "PM10 Total 0-10um STP" 14.7 34
"2005" "6" "Santa Clara" "PM10 Total 0-10um STP" 17.6 43
"2005" "7" "Santa Clara" "PM10 Total 0-10um STP" 18.9 35
"2005" "8" "Santa Clara" "PM10 Total 0-10um STP" 19.4 39
"2005" "9" "Santa Clara" "PM10 Total 0-10um STP" 23.5 28
"2005" "10" "Santa Clara" "PM10 Total 0-10um STP" 28.8181818181818 40
"2005" "11" "Santa Clara" "PM10 Total 0-10um STP" 31.2727272727273 35
"2005" "12" "Santa Clara" "PM10 Total 0-10um STP" 26.4 54
"2006" "1" "Santa Clara" "PM10 Total 0-10um STP" 22.8 47
"2006" "2" "Santa Clara" "PM10 Total 0-10um STP" 25.5555555555556 33
"2006" "3" "Santa Clara" "PM10 Total 0-10um STP" 11.7272727272727 37
"2006" "4" "Santa Clara" "PM10 Total 0-10um STP" 10.6 38
"2006" "5" "Santa Clara" "PM10 Total 0-10um STP" 27.2 45
"2006" "6" "Santa Clara" "PM10 Total 0-10um STP" 24.5 23
"2006" "7" "Santa Clara" "PM10 Total 0-10um STP" 23.5555555555556 34
"2006" "8" "Santa Clara" "PM10 Total 0-10um STP" 29.8181818181818 32
"2006" "9" "Santa Clara" "PM10 Total 0-10um STP" 43.8 29
"2006" "10" "Santa Clara" "PM10 Total 0-10um STP" 28.7 31
"2006" "11" "Santa Clara" "PM10 Total 0-10um STP" 26.3 31
"2006" "12" "Santa Clara" "PM10 Total 0-10um STP" 44.75 46
"2007" "1" "Santa Clara" "PM10 Total 0-10um STP" 34.5 52
"2007" "2" "Santa Clara" "PM10 Total 0-10um STP" 26.5 42
"2007" "3" "Santa Clara" "PM10 Total 0-10um STP" 19.6363636363636 51
"2007" "4" "Santa Clara" "PM10 Total 0-10um STP" 18.9090909090909 38
"2007" "5" "Santa Clara" "PM10 Total 0-10um STP" 20.7 37
"2007" "6" "Santa Clara" "PM10 Total 0-10um STP" 20 39
"2007" "7" "Santa Clara" "PM10 Total 0-10um STP" 17.3 24
"2007" "8" "Santa Clara" "PM10 Total 0-10um STP" 21.8 27
"2007" "9" "Santa Clara" "PM10 Total 0-10um STP" 20.3 34
"2007" "10" "Santa Clara" "PM10 Total 0-10um STP" 20.9 25
"2007" "11" "Santa Clara" "PM10 Total 0-10um STP" 32.2 41
"2007" "12" "Santa Clara" "PM10 Total 0-10um STP" 17.9 43
"2008" "1" "Santa Clara" "PM10 Total 0-10um STP" 23.3333333333333 49
"2008" "2" "Santa Clara" "PM10 Total 0-10um STP" 23.75 50
"2008" "3" "Santa Clara" "PM10 Total 0-10um STP" 15.6666666666667 46
"2008" "4" "Santa Clara" "PM10 Total 0-10um STP" 19 47
"2008" "5" "Santa Clara" "PM10 Total 0-10um STP" 21 44
"2008" "6" "Santa Clara" "PM10 Total 0-10um STP" 26.2 30
"2008" "7" "Santa Clara" "PM10 Total 0-10um STP" 23.4 28
"2008" "8" "Santa Clara" "PM10 Total 0-10um STP" 21 32
"2008" "9" "Santa Clara" "PM10 Total 0-10um STP" 20 37
"2008" "10" "Santa Clara" "PM10 Total 0-10um STP" 33.2 33
"2008" "11" "Santa Clara" "PM10 Total 0-10um STP" 21.6 29
"2008" "12" "Santa Clara" "PM10 Total 0-10um STP" 18.8 26
"2009" "1" "Santa Clara" "PM10 Total 0-10um STP" 28.5 46
"2009" "2" "Santa Clara" "PM10 Total 0-10um STP" 10 42
"2009" "3" "Santa Clara" "PM10 Total 0-10um STP" 14.6 41
"2009" "4" "Santa Clara" "PM10 Total 0-10um STP" 23.6 43
"2009" "5" "Santa Clara" "PM10 Total 0-10um STP" 15.8333333333333 39
"2009" "6" "Santa Clara" "PM10 Total 0-10um STP" 18.4 35
"2009" "7" "Santa Clara" "PM10 Total 0-10um STP" 13.6 30
"2009" "8" "Santa Clara" "PM10 Total 0-10um STP" 18.8 30
"2009" "9" "Santa Clara" "PM10 Total 0-10um STP" 20.8 18
"2009" "10" "Santa Clara" "PM10 Total 0-10um STP" 17.8 39
"2009" "11" "Santa Clara" "PM10 Total 0-10um STP" 23 31
"2009" "12" "Santa Clara" "PM10 Total 0-10um STP" 22.6 41
"2010" "1" "Santa Clara" "PM10 Total 0-10um STP" 20.6 64
"2010" "2" "Santa Clara" "PM10 Total 0-10um STP" 17.2 41
"2010" "3" "Santa Clara" "PM10 Total 0-10um STP" 16 41
"2010" "4" "Santa Clara" "PM10 Total 0-10um STP" 18.2 40
"2010" "5" "Santa Clara" "PM10 Total 0-10um STP" 16.6 40
"2010" "6" "Santa Clara" "PM10 Total 0-10um STP" 14.8 37
"2010" "7" "Santa Clara" "PM10 Total 0-10um STP" 20.2 22
"2010" "8" "Santa Clara" "PM10 Total 0-10um STP" 17.6 24
"2010" "9" "Santa Clara" "PM10 Total 0-10um STP" 18.7 22
"2010" "10" "Santa Clara" "PM10 Total 0-10um STP" 20.5 39
"2010" "11" "Santa Clara" "PM10 Total 0-10um STP" 16.5 34
"2010" "12" "Santa Clara" "PM10 Total 0-10um STP" 14.1 41
"2011" "1" "Santa Clara" "PM10 Total 0-10um STP" 21 46
"2011" "2" "Santa Clara" "PM10 Total 0-10um STP" 12.2857142857143 45
"2011" "3" "Santa Clara" "PM10 Total 0-10um STP" 11.25 38
"2011" "4" "Santa Clara" "PM10 Total 0-10um STP" 13.9333333333333 39
"2011" "5" "Santa Clara" "PM10 Total 0-10um STP" 13.8 45
"2011" "6" "Santa Clara" "PM10 Total 0-10um STP" 16.4 28
"2011" "7" "Santa Clara" "PM10 Total 0-10um STP" 16.6 31
"2011" "8" "Santa Clara" "PM10 Total 0-10um STP" 15.8235294117647 26
"2011" "9" "Santa Clara" "PM10 Total 0-10um STP" 19.4 27
"2011" "10" "Santa Clara" "PM10 Total 0-10um STP" 19.0666666666667 28
"2011" "11" "Santa Clara" "PM10 Total 0-10um STP" 15.6666666666667 32
"2011" "12" "Santa Clara" "PM10 Total 0-10um STP" 24.2307692307692 42
"2012" "1" "Santa Clara" "PM10 Total 0-10um STP" 23.4375 46
"2012" "2" "Santa Clara" "PM10 Total 0-10um STP" 15.0714285714286 48
"2012" "3" "Santa Clara" "PM10 Total 0-10um STP" 9.25 47
"2012" "4" "Santa Clara" "PM10 Total 0-10um STP" 17.5333333333333 49
"2012" "5" "Santa Clara" "PM10 Total 0-10um STP" 18.2857142857143 43
"2012" "6" "Santa Clara" "PM10 Total 0-10um STP" 16.9230769230769 33
"2012" "7" "Santa Clara" "PM10 Total 0-10um STP" 13.9285714285714 37
"2012" "8" "Santa Clara" "PM10 Total 0-10um STP" 15.8235294117647 27
"2012" "9" "Santa Clara" "PM10 Total 0-10um STP" 20.1333333333333 18
"2012" "10" "Santa Clara" "PM10 Total 0-10um STP" 16.4666666666667 25
"2012" "11" "Santa Clara" "PM10 Total 0-10um STP" 15.4 40
"2012" "12" "Santa Clara" "PM10 Total 0-10um STP" 10.8 38
"2013" "1" "Santa Clara" "PM10 Total 0-10um STP" 24.625 53
"2013" "2" "Santa Clara" "PM10 Total 0-10um STP" 16.4615384615385 48
"2013" "3" "Santa Clara" "PM10 Total 0-10um STP" 15.6 39
"2013" "4" "Santa Clara" "PM10 Total 0-10um STP" 15.7333333333333 39
"2013" "5" "Santa Clara" "PM10 Total 0-10um STP" 17.8125 29
"2013" "6" "Santa Clara" "PM10 Total 0-10um STP" 13.5333333333333 35
"2013" "7" "Santa Clara" "PM10 Total 0-10um STP" 14.6 29
"2013" "8" "Santa Clara" "PM10 Total 0-10um STP" 12.8666666666667 32
"2013" "9" "Santa Clara" "PM10 Total 0-10um STP" 12.0666666666667 23
"2013" "10" "Santa Clara" "PM10 Total 0-10um STP" 23.8823529411765 35
"2013" "11" "Santa Clara" "PM10 Total 0-10um STP" 24.6666666666667 33
"2013" "12" "Santa Clara" "PM10 Total 0-10um STP" 30.2142857142857 45
"2014" "1" "Santa Clara" "PM10 Total 0-10um STP" 34.4 61
"2014" "2" "Santa Clara" "PM10 Total 0-10um STP" 17.2 36
"2014" "3" "Santa Clara" "PM10 Total 0-10um STP" 17.2 39
"2014" "4" "Santa Clara" "PM10 Total 0-10um STP" 18.4 38
"2014" "5" "Santa Clara" "PM10 Total 0-10um STP" 18.1 32
"2014" "6" "Santa Clara" "PM10 Total 0-10um STP" 20.1 21
"2014" "7" "Santa Clara" "PM10 Total 0-10um STP" 16 30
"2014" "8" "Santa Clara" "PM10 Total 0-10um STP" 16.2 32
"2014" "9" "Santa Clara" "PM10 Total 0-10um STP" 20.3 26
"2014" "10" "Santa Clara" "PM10 Total 0-10um STP" 20.2 26
"2014" "11" "Santa Clara" "PM10 Total 0-10um STP" 19.7777777777778 26
"2014" "12" "Santa Clara" "PM10 Total 0-10um STP" 13.7 40
"2015" "1" "Santa Clara" "PM10 Total 0-10um STP" 33.3 47
"2015" "2" "Santa Clara" "PM10 Total 0-10um STP" 23 51
"2015" "3" "Santa Clara" "PM10 Total 0-10um STP" 17.6 44
"2015" "4" "Santa Clara" "PM10 Total 0-10um STP" 18.6666666666667 32
"2015" "5" "Santa Clara" "PM10 Total 0-10um STP" 13.5 30
"2015" "6" "Santa Clara" "PM10 Total 0-10um STP" 21.4 25
"2015" "7" "Santa Clara" "PM10 Total 0-10um STP" 15.3 29
"2015" "8" "Santa Clara" "PM10 Total 0-10um STP" 22.4545454545455 25
"2015" "9" "Santa Clara" "PM10 Total 0-10um STP" 23.3333333333333 31
"2015" "10" "Santa Clara" "PM10 Total 0-10um STP" 21.9 24
"2015" "11" "Santa Clara" "PM10 Total 0-10um STP" 19.8 31
"2015" "12" "Santa Clara" "PM10 Total 0-10um STP" 19.9 40
"2016" "1" "Santa Clara" "PM10 Total 0-10um STP" 15.0909090909091 45
"2016" "2" "Santa Clara" "PM10 Total 0-10um STP" 20 44
"2016" "3" "Santa Clara" "PM10 Total 0-10um STP" 14 38
"2016" "4" "Santa Clara" "PM10 Total 0-10um STP" 15.2222222222222 22
"2016" "5" "Santa Clara" "PM10 Total 0-10um STP" 16.4444444444444 26
"2016" "6" "Santa Clara" "PM10 Total 0-10um STP" 18.875 32
"2016" "7" "Santa Clara" "PM10 Total 0-10um STP" 14.75 30
"2016" "8" "Santa Clara" "PM10 Total 0-10um STP" 16.875 24
"2016" "9" "Santa Clara" "PM10 Total 0-10um STP" 23.1666666666667 21
"2016" "10" "Santa Clara" "PM10 Total 0-10um STP" 16.875 32
"2016" "11" "Santa Clara" "PM10 Total 0-10um STP" 21.8 40
"2016" "12" "Santa Clara" "PM10 Total 0-10um STP" 15.1666666666667 56
"2017" "1" "Santa Clara" "PM10 Total 0-10um STP" 16.375 40
"2017" "2" "Santa Clara" "PM10 Total 0-10um STP" 9 32
"2017" "3" "Santa Clara" "PM10 Total 0-10um STP" 17 48
"2017" "4" "Santa Clara" "PM10 Total 0-10um STP" 13.7 39
"2017" "5" "Santa Clara" "PM10 Total 0-10um STP" 15.8333333333333 16
"2017" "6" "Santa Clara" "PM10 Total 0-10um STP" 19 33
"2017" "7" "Santa Clara" "PM10 Total 0-10um STP" 19.4 26
"2017" "8" "Santa Clara" "PM10 Total 0-10um STP" 20.4 28
"2017" "9" "Santa Clara" "PM10 Total 0-10um STP" 28.8 18
"2017" "10" "Santa Clara" "PM10 Total 0-10um STP" 33.1818181818182 37
"2017" "11" "Santa Clara" "PM10 Total 0-10um STP" 17.9 29
"2017" "12" "Santa Clara" "PM10 Total 0-10um STP" 34.1428571428571 38
"2018" "1" "Santa Clara" "PM10 Total 0-10um STP" 19.3 50
"2018" "2" "Santa Clara" "PM10 Total 0-10um STP" 19.6 37
"2018" "3" "Santa Clara" "PM10 Total 0-10um STP" 13.75 38
"2018" "4" "Santa Clara" "PM10 Total 0-10um STP" 19.3 38
"2018" "5" "Santa Clara" "PM10 Total 0-10um STP" 17.2 28
"2018" "6" "Santa Clara" "PM10 Total 0-10um STP" 21.2 23
"2018" "7" "Santa Clara" "PM10 Total 0-10um STP" 16.3 23
"2018" "8" "Santa Clara" "PM10 Total 0-10um STP" 22.7 27
"2018" "9" "Santa Clara" "PM10 Total 0-10um STP" 23.6 25
"2018" "10" "Santa Clara" "PM10 Total 0-10um STP" 22.2 31
"2018" "11" "Santa Clara" "PM10 Total 0-10um STP" 50.6666666666667 26
"2018" "12" "Santa Clara" "PM10 Total 0-10um STP" 19.3636363636364 32
