"Year" "Month" "County" "Pollutant" "P_Mean" "Count"
"87" "2011" "11" "Los Angeles" "PM10 Total 0-10um STP" 22.9166666666667 227
"88" "2011" "12" "Los Angeles" "PM10 Total 0-10um STP" 28.4550898203593 281
"97" "2012" "1" "Los Angeles" "PM10 Total 0-10um STP" 24.9636363636364 258
"101" "2012" "2" "Los Angeles" "PM10 Total 0-10um STP" 19.8129032258065 271
"102" "2012" "3" "Los Angeles" "PM10 Total 0-10um STP" 21.4295302013423 291
"103" "2012" "4" "Los Angeles" "PM10 Total 0-10um STP" 24.064 273
"104" "2012" "5" "Los Angeles" "PM10 Total 0-10um STP" 33.0078125 230
"105" "2012" "6" "Los Angeles" "PM10 Total 0-10um STP" 30.5116279069767 197
"106" "2012" "7" "Los Angeles" "PM10 Total 0-10um STP" 28.1 225
"107" "2012" "8" "Los Angeles" "PM10 Total 0-10um STP" 32.1870503597122 185
"108" "2012" "9" "Los Angeles" "PM10 Total 0-10um STP" 31.08 193
"98" "2012" "10" "Los Angeles" "PM10 Total 0-10um STP" 26.9698795180723 198
"99" "2012" "11" "Los Angeles" "PM10 Total 0-10um STP" 23.8930817610063 220
"100" "2012" "12" "Los Angeles" "PM10 Total 0-10um STP" 20.1975308641975 253
"109" "2013" "1" "Los Angeles" "PM10 Total 0-10um STP" 21.6623376623377 360
"113" "2013" "2" "Los Angeles" "PM10 Total 0-10um STP" 22.5103448275862 351
"114" "2013" "3" "Los Angeles" "PM10 Total 0-10um STP" 26.5096774193548 284
"115" "2013" "4" "Los Angeles" "PM10 Total 0-10um STP" 28.9934640522876 264
"116" "2013" "5" "Los Angeles" "PM10 Total 0-10um STP" 33.9203539823009 215
"117" "2013" "6" "Los Angeles" "PM10 Total 0-10um STP" 29.3921568627451 215
"118" "2013" "7" "Los Angeles" "PM10 Total 0-10um STP" 28.7393939393939 223
"119" "2013" "8" "Los Angeles" "PM10 Total 0-10um STP" 27.8278145695364 196
"120" "2013" "9" "Los Angeles" "PM10 Total 0-10um STP" 27.5806451612903 184
"110" "2013" "10" "Los Angeles" "PM10 Total 0-10um STP" 29.484375 214
"111" "2013" "11" "Los Angeles" "PM10 Total 0-10um STP" 23.4117647058824 248
"112" "2013" "12" "Los Angeles" "PM10 Total 0-10um STP" 22.648 256
"121" "2014" "1" "Los Angeles" "PM10 Total 0-10um STP" 32.5984251968504 316
"125" "2014" "2" "Los Angeles" "PM10 Total 0-10um STP" 23.0434782608696 253
"126" "2014" "3" "Los Angeles" "PM10 Total 0-10um STP" 25.5546875 256
"127" "2014" "4" "Los Angeles" "PM10 Total 0-10um STP" 26.7603305785124 234
"128" "2014" "5" "Los Angeles" "PM10 Total 0-10um STP" 30.212962962963 221
"129" "2014" "6" "Los Angeles" "PM10 Total 0-10um STP" 32.25 220
"130" "2014" "7" "Los Angeles" "PM10 Total 0-10um STP" 33.6333333333333 197
"131" "2014" "8" "Los Angeles" "PM10 Total 0-10um STP" 31.8571428571429 232
"132" "2014" "9" "Los Angeles" "PM10 Total 0-10um STP" 30.8888888888889 213
"122" "2014" "10" "Los Angeles" "PM10 Total 0-10um STP" 32.9090909090909 197
"123" "2014" "11" "Los Angeles" "PM10 Total 0-10um STP" 21.8863636363636 211
"124" "2014" "12" "Los Angeles" "PM10 Total 0-10um STP" 17.4555555555556 278
"133" "2015" "1" "Los Angeles" "PM10 Total 0-10um STP" 22.3516483516484 358
"137" "2015" "2" "Los Angeles" "PM10 Total 0-10um STP" 24.6282051282051 284
"138" "2015" "3" "Los Angeles" "PM10 Total 0-10um STP" 22.5894736842105 297
"139" "2015" "4" "Los Angeles" "PM10 Total 0-10um STP" 26.6966292134831 254
"140" "2015" "5" "Los Angeles" "PM10 Total 0-10um STP" 22.043956043956 276
"141" "2015" "6" "Los Angeles" "PM10 Total 0-10um STP" 27.6551724137931 212
"142" "2015" "7" "Los Angeles" "PM10 Total 0-10um STP" 24.7931034482759 205
"143" "2015" "8" "Los Angeles" "PM10 Total 0-10um STP" 33.8241758241758 220
"144" "2015" "9" "Los Angeles" "PM10 Total 0-10um STP" 29.0337078651685 220
"134" "2015" "10" "Los Angeles" "PM10 Total 0-10um STP" 25.9222222222222 207
"135" "2015" "11" "Los Angeles" "PM10 Total 0-10um STP" 17.4659090909091 226
"136" "2015" "12" "Los Angeles" "PM10 Total 0-10um STP" 18.9130434782609 280
"145" "2016" "1" "Los Angeles" "PM10 Total 0-10um STP" 17.0721649484536 326
"149" "2016" "2" "Los Angeles" "PM10 Total 0-10um STP" 20.5903614457831 351
"150" "2016" "3" "Los Angeles" "PM10 Total 0-10um STP" 24.1170212765957 344
"151" "2016" "4" "Los Angeles" "PM10 Total 0-10um STP" 24.4222222222222 281
"152" "2016" "5" "Los Angeles" "PM10 Total 0-10um STP" 23.3913043478261 252
"153" "2016" "6" "Los Angeles" "PM10 Total 0-10um STP" 33.0111111111111 223
"154" "2016" "7" "Los Angeles" "PM10 Total 0-10um STP" 38.6413043478261 225
"155" "2016" "8" "Los Angeles" "PM10 Total 0-10um STP" 33.7717391304348 227
"156" "2016" "9" "Los Angeles" "PM10 Total 0-10um STP" 33.9662921348315 199
"146" "2016" "10" "Los Angeles" "PM10 Total 0-10um STP" 27.9772727272727 241
"147" "2016" "11" "Los Angeles" "PM10 Total 0-10um STP" 25.2386363636364 227
"148" "2016" "12" "Los Angeles" "PM10 Total 0-10um STP" 24.9411764705882 283
"157" "2017" "1" "Los Angeles" "PM10 Total 0-10um STP" 14.2368421052632 365
"161" "2017" "2" "Los Angeles" "PM10 Total 0-10um STP" 13.3461538461538 287
"162" "2017" "3" "Los Angeles" "PM10 Total 0-10um STP" 21.0666666666667 283
"163" "2017" "4" "Los Angeles" "PM10 Total 0-10um STP" 25.1294117647059 290
"164" "2017" "5" "Los Angeles" "PM10 Total 0-10um STP" 26.9462365591398 264
"165" "2017" "6" "Los Angeles" "PM10 Total 0-10um STP" 31.2888888888889 222
"166" "2017" "7" "Los Angeles" "PM10 Total 0-10um STP" 36.3636363636364 227
"167" "2017" "8" "Los Angeles" "PM10 Total 0-10um STP" 37.0333333333333 222
"168" "2017" "9" "Los Angeles" "PM10 Total 0-10um STP" 28.906976744186 226
"158" "2017" "10" "Los Angeles" "PM10 Total 0-10um STP" 36.5697674418605 224
"159" "2017" "11" "Los Angeles" "PM10 Total 0-10um STP" 25.5974025974026 222
"160" "2017" "12" "Los Angeles" "PM10 Total 0-10um STP" 34.7441860465116 297
"169" "2018" "1" "Los Angeles" "PM10 Total 0-10um STP" 22.0365853658537 395
"173" "2018" "2" "Los Angeles" "PM10 Total 0-10um STP" 24.3066666666667 305
"174" "2018" "3" "Los Angeles" "PM10 Total 0-10um STP" 14.4823529411765 323
"175" "2018" "4" "Los Angeles" "PM10 Total 0-10um STP" 27.9058823529412 248
"176" "2018" "5" "Los Angeles" "PM10 Total 0-10um STP" 24.1764705882353 240
"177" "2018" "6" "Los Angeles" "PM10 Total 0-10um STP" 32.1724137931034 214
"178" "2018" "7" "Los Angeles" "PM10 Total 0-10um STP" 35.4583333333333 240
"179" "2018" "8" "Los Angeles" "PM10 Total 0-10um STP" 35.8314606741573 219
"180" "2018" "9" "Los Angeles" "PM10 Total 0-10um STP" 34.0121951219512 198
"170" "2018" "10" "Los Angeles" "PM10 Total 0-10um STP" 26.4782608695652 223
"171" "2018" "11" "Los Angeles" "PM10 Total 0-10um STP" 24.0337078651685 227
"172" "2018" "12" "Los Angeles" "PM10 Total 0-10um STP" 17.2333333333333 277
"182" "2004" "1" "San Diego" "PM10 Total 0-10um STP" 38.4193548387097 149
"210" "2004" "10" "San Diego" "PM10 Total 0-10um STP" 29.5333333333333 70
"310" "2004" "11" "San Diego" "PM10 Total 0-10um STP" 36.0333333333333 85
"410" "2004" "12" "San Diego" "PM10 Total 0-10um STP" 27.5 104
"510" "2004" "2" "San Diego" "PM10 Total 0-10um STP" 26.9117647058824 113
"610" "2004" "3" "San Diego" "PM10 Total 0-10um STP" 38.258064516129 116
"710" "2004" "4" "San Diego" "PM10 Total 0-10um STP" 35.6 99
"810" "2004" "5" "San Diego" "PM10 Total 0-10um STP" 35.3666666666667 73
"910" "2004" "6" "San Diego" "PM10 Total 0-10um STP" 33.2903225806452 67
"1010" "2004" "7" "San Diego" "PM10 Total 0-10um STP" 27.7 67
"1110" "2004" "8" "San Diego" "PM10 Total 0-10um STP" 28.1428571428571 72
"1210" "2004" "9" "San Diego" "PM10 Total 0-10um STP" 31.4285714285714 57
"1310" "2005" "1" "San Diego" "PM10 Total 0-10um STP" 24.1142857142857 115
"1410" "2005" "10" "San Diego" "PM10 Total 0-10um STP" 45.1860465116279 85
"1510" "2005" "11" "San Diego" "PM10 Total 0-10um STP" 34.8888888888889 93
"1610" "2005" "12" "San Diego" "PM10 Total 0-10um STP" 43.0909090909091 130
"1710" "2005" "2" "San Diego" "PM10 Total 0-10um STP" 22.35 90
"183" "2005" "3" "San Diego" "PM10 Total 0-10um STP" 27.7073170731707 107
"191" "2005" "4" "San Diego" "PM10 Total 0-10um STP" 27.7560975609756 90
"201" "2005" "5" "San Diego" "PM10 Total 0-10um STP" 28.2307692307692 106
"211" "2005" "6" "San Diego" "PM10 Total 0-10um STP" 25.5526315789474 81
"221" "2005" "7" "San Diego" "PM10 Total 0-10um STP" 31.775 81
"231" "2005" "8" "San Diego" "PM10 Total 0-10um STP" 27.7027027027027 97
"241" "2005" "9" "San Diego" "PM10 Total 0-10um STP" 36.7058823529412 67
"251" "2006" "1" "San Diego" "PM10 Total 0-10um STP" 39.1176470588235 100
"261" "2006" "10" "San Diego" "PM10 Total 0-10um STP" 29.2352941176471 88
"271" "2006" "11" "San Diego" "PM10 Total 0-10um STP" 38.9722222222222 74
"281" "2006" "12" "San Diego" "PM10 Total 0-10um STP" 39.8139534883721 76
"291" "2006" "2" "San Diego" "PM10 Total 0-10um STP" 35 118
"301" "2006" "3" "San Diego" "PM10 Total 0-10um STP" 22.9142857142857 89
"311" "2006" "4" "San Diego" "PM10 Total 0-10um STP" 15.375 109
"321" "2006" "5" "San Diego" "PM10 Total 0-10um STP" 28.4827586206897 92
"331" "2006" "6" "San Diego" "PM10 Total 0-10um STP" 34.3214285714286 90
"341" "2006" "7" "San Diego" "PM10 Total 0-10um STP" 28.8125 83
"351" "2006" "8" "San Diego" "PM10 Total 0-10um STP" 25.6571428571429 82
"361" "2006" "9" "San Diego" "PM10 Total 0-10um STP" 31.2285714285714 71
"371" "2007" "1" "San Diego" "PM10 Total 0-10um STP" 28.6 120
"381" "2007" "10" "San Diego" "PM10 Total 0-10um STP" 72.0961538461538 83
"391" "2007" "11" "San Diego" "PM10 Total 0-10um STP" 51.6944444444444 89
"401" "2007" "12" "San Diego" "PM10 Total 0-10um STP" 22.6153846153846 66
"411" "2007" "2" "San Diego" "PM10 Total 0-10um STP" 22.96875 91
"421" "2007" "3" "San Diego" "PM10 Total 0-10um STP" 28.4390243902439 99
"431" "2007" "4" "San Diego" "PM10 Total 0-10um STP" 30.5833333333333 106
"441" "2007" "5" "San Diego" "PM10 Total 0-10um STP" 24.1714285714286 80
"451" "2007" "6" "San Diego" "PM10 Total 0-10um STP" 30.4411764705882 81
"461" "2007" "7" "San Diego" "PM10 Total 0-10um STP" 23.6944444444444 68
"471" "2007" "8" "San Diego" "PM10 Total 0-10um STP" 31.3157894736842 82
"481" "2007" "9" "San Diego" "PM10 Total 0-10um STP" 32.5 70
"491" "2008" "1" "San Diego" "PM10 Total 0-10um STP" 26.063829787234 108
"501" "2008" "10" "San Diego" "PM10 Total 0-10um STP" 38.3260869565217 70
"511" "2008" "11" "San Diego" "PM10 Total 0-10um STP" 27.7948717948718 63
"521" "2008" "12" "San Diego" "PM10 Total 0-10um STP" 22.3720930232558 86
"531" "2008" "2" "San Diego" "PM10 Total 0-10um STP" 34.7714285714286 113
"541" "2008" "3" "San Diego" "PM10 Total 0-10um STP" 30.82 137
"551" "2008" "4" "San Diego" "PM10 Total 0-10um STP" 28.7073170731707 111
"561" "2008" "5" "San Diego" "PM10 Total 0-10um STP" 23 75
"571" "2008" "6" "San Diego" "PM10 Total 0-10um STP" 33.4545454545455 67
"581" "2008" "7" "San Diego" "PM10 Total 0-10um STP" 29.4444444444444 86
"591" "2008" "8" "San Diego" "PM10 Total 0-10um STP" 23.3023255813953 79
"601" "2008" "9" "San Diego" "PM10 Total 0-10um STP" 26.5333333333333 72
"611" "2009" "1" "San Diego" "PM10 Total 0-10um STP" 27.6481481481481 88
"621" "2009" "10" "San Diego" "PM10 Total 0-10um STP" 37.4285714285714 69
"631" "2009" "11" "San Diego" "PM10 Total 0-10um STP" 34.3777777777778 98
"641" "2009" "12" "San Diego" "PM10 Total 0-10um STP" 28.8666666666667 81
"651" "2009" "2" "San Diego" "PM10 Total 0-10um STP" 17.0555555555556 81
"661" "2009" "3" "San Diego" "PM10 Total 0-10um STP" 28.3333333333333 121
"671" "2009" "4" "San Diego" "PM10 Total 0-10um STP" 30.4318181818182 93
"681" "2009" "5" "San Diego" "PM10 Total 0-10um STP" 31.962962962963 77
"691" "2009" "6" "San Diego" "PM10 Total 0-10um STP" 22.5813953488372 69
"701" "2009" "7" "San Diego" "PM10 Total 0-10um STP" 28.9318181818182 70
"711" "2009" "8" "San Diego" "PM10 Total 0-10um STP" 34.225 70
"721" "2009" "9" "San Diego" "PM10 Total 0-10um STP" 34.9268292682927 62
"731" "2010" "1" "San Diego" "PM10 Total 0-10um STP" 26.0681818181818 115
"741" "2010" "10" "San Diego" "PM10 Total 0-10um STP" 23 75
"751" "2010" "11" "San Diego" "PM10 Total 0-10um STP" 21.1219512195122 65
"761" "2010" "12" "San Diego" "PM10 Total 0-10um STP" 25.5952380952381 97
"771" "2010" "2" "San Diego" "PM10 Total 0-10um STP" 21.3409090909091 95
"781" "2010" "3" "San Diego" "PM10 Total 0-10um STP" 23.2272727272727 121
"791" "2010" "4" "San Diego" "PM10 Total 0-10um STP" 19.5116279069767 108
"801" "2010" "5" "San Diego" "PM10 Total 0-10um STP" 25.6818181818182 98
"811" "2010" "6" "San Diego" "PM10 Total 0-10um STP" 25.3023255813953 83
"821" "2010" "7" "San Diego" "PM10 Total 0-10um STP" 22.9245283018868 88
"831" "2010" "8" "San Diego" "PM10 Total 0-10um STP" 27.8604651162791 81
"841" "2010" "9" "San Diego" "PM10 Total 0-10um STP" 25.7272727272727 68
"851" "2011" "1" "San Diego" "PM10 Total 0-10um STP" 22.2372881355932 134
"861" "2011" "10" "San Diego" "PM10 Total 0-10um STP" 22.5111111111111 67
"871" "2011" "11" "San Diego" "PM10 Total 0-10um STP" 27.08 61
"881" "2011" "12" "San Diego" "PM10 Total 0-10um STP" 27.4117647058824 111
"891" "2011" "2" "San Diego" "PM10 Total 0-10um STP" 19.8269230769231 95
"901" "2011" "3" "San Diego" "PM10 Total 0-10um STP" 22.2586206896552 123
"911" "2011" "4" "San Diego" "PM10 Total 0-10um STP" 22.5094339622642 81
"921" "2011" "5" "San Diego" "PM10 Total 0-10um STP" 22.46 84
"931" "2011" "6" "San Diego" "PM10 Total 0-10um STP" 19.280701754386 83
"941" "2011" "7" "San Diego" "PM10 Total 0-10um STP" 25.8222222222222 78
"951" "2011" "8" "San Diego" "PM10 Total 0-10um STP" 23.2115384615385 79
"961" "2011" "9" "San Diego" "PM10 Total 0-10um STP" 23.7446808510638 72
"971" "2012" "1" "San Diego" "PM10 Total 0-10um STP" 29.1052631578947 116
"981" "2012" "10" "San Diego" "PM10 Total 0-10um STP" 20.2884615384615 89
"991" "2012" "11" "San Diego" "PM10 Total 0-10um STP" 19.75 72
"1001" "2012" "12" "San Diego" "PM10 Total 0-10um STP" 17.609375 113
"1011" "2012" "2" "San Diego" "PM10 Total 0-10um STP" 25.6065573770492 78
"1021" "2012" "3" "San Diego" "PM10 Total 0-10um STP" 24.140625 102
"1031" "2012" "4" "San Diego" "PM10 Total 0-10um STP" 32.719298245614 92
"1041" "2012" "5" "San Diego" "PM10 Total 0-10um STP" 32.280701754386 93
"1051" "2012" "6" "San Diego" "PM10 Total 0-10um STP" 38.6 84
"1061" "2012" "7" "San Diego" "PM10 Total 0-10um STP" 35.6065573770492 61
"1071" "2012" "8" "San Diego" "PM10 Total 0-10um STP" 44.1052631578947 80
"1081" "2012" "9" "San Diego" "PM10 Total 0-10um STP" 33.0491803278689 68
"1091" "2013" "1" "San Diego" "PM10 Total 0-10um STP" 17.6326530612245 123
"1101" "2013" "10" "San Diego" "PM10 Total 0-10um STP" 40.3428571428571 80
"1111" "2013" "11" "San Diego" "PM10 Total 0-10um STP" 33.5087719298246 88
"1121" "2013" "12" "San Diego" "PM10 Total 0-10um STP" 23.8269230769231 94
"1131" "2013" "2" "San Diego" "PM10 Total 0-10um STP" 16.6666666666667 112
"1141" "2013" "3" "San Diego" "PM10 Total 0-10um STP" 26.188679245283 119
"1151" "2013" "4" "San Diego" "PM10 Total 0-10um STP" 37.4821428571429 100
"1161" "2013" "5" "San Diego" "PM10 Total 0-10um STP" 48.2641509433962 89
"1171" "2013" "6" "San Diego" "PM10 Total 0-10um STP" 39.7142857142857 74
"1181" "2013" "7" "San Diego" "PM10 Total 0-10um STP" 34.0363636363636 77
"1191" "2013" "8" "San Diego" "PM10 Total 0-10um STP" 31.1929824561403 71
"1201" "2013" "9" "San Diego" "PM10 Total 0-10um STP" 34.3818181818182 87
"1211" "2014" "1" "San Diego" "PM10 Total 0-10um STP" 28.6274509803922 109
"1221" "2014" "10" "San Diego" "PM10 Total 0-10um STP" 23.0408163265306 75
"1231" "2014" "11" "San Diego" "PM10 Total 0-10um STP" 19.6875 82
"1241" "2014" "12" "San Diego" "PM10 Total 0-10um STP" 17.4727272727273 66
"1251" "2014" "2" "San Diego" "PM10 Total 0-10um STP" 24.8958333333333 79
"1261" "2014" "3" "San Diego" "PM10 Total 0-10um STP" 29.325 100
"1271" "2014" "4" "San Diego" "PM10 Total 0-10um STP" 23.1578947368421 87
"1281" "2014" "5" "San Diego" "PM10 Total 0-10um STP" 25.4615384615385 98
"1291" "2014" "6" "San Diego" "PM10 Total 0-10um STP" 20.8108108108108 89
"1301" "2014" "7" "San Diego" "PM10 Total 0-10um STP" 22.9047619047619 82
"1311" "2014" "8" "San Diego" "PM10 Total 0-10um STP" 35.5652173913044 75
"1321" "2014" "9" "San Diego" "PM10 Total 0-10um STP" 22.265306122449 64
"1331" "2015" "1" "San Diego" "PM10 Total 0-10um STP" 19.1739130434783 123
"1341" "2015" "10" "San Diego" "PM10 Total 0-10um STP" 23.0857142857143 67
"1351" "2015" "11" "San Diego" "PM10 Total 0-10um STP" 16.2 73
"1361" "2015" "12" "San Diego" "PM10 Total 0-10um STP" 19.7619047619048 98
"1371" "2015" "2" "San Diego" "PM10 Total 0-10um STP" 22.3333333333333 109
"1381" "2015" "3" "San Diego" "PM10 Total 0-10um STP" 21.8333333333333 96
"1391" "2015" "4" "San Diego" "PM10 Total 0-10um STP" 21.7826086956522 86
"1401" "2015" "5" "San Diego" "PM10 Total 0-10um STP" 16.3913043478261 69
"1411" "2015" "6" "San Diego" "PM10 Total 0-10um STP" 21.5555555555556 79
"1421" "2015" "7" "San Diego" "PM10 Total 0-10um STP" 15.1632653061224 73
"1431" "2015" "8" "San Diego" "PM10 Total 0-10um STP" 24.58 81
"1441" "2015" "9" "San Diego" "PM10 Total 0-10um STP" 24.4042553191489 70
"1451" "2016" "1" "San Diego" "PM10 Total 0-10um STP" 13.8679245283019 111
